95137,1,HCM_Edit_CostingDepartments_0064,8/25/2020 14:01:25 PM,0,Passed,8/25/2020 13:59:49 PM,basic.step,Global HR(Admn),,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textBox(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:1:AP1:AT1:_ATp:table1:0:inputText2::content'"") 1",,48,Passed,"",ft.action,
"Think: 0.805 (sec).",,824,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:1:AP1:AT1:_ATp:table1:0:kfp1_CostPartialKff1Iteratorcompany::lovIconId'"")",,142,Passed,"",ft.action,
"Think: 4.04 (sec).",,4070,Passed,"",basic.comment,
"Click element(""@text='Gold Company'"")",,314,Passed,"",ft.action,
"Think: 2.005 (sec).",,2035,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:1:AP1:AT1:_ATp:table1:0:kfp1_CostPartialKff1Iteratordivision::lovIconId'"")",,97,Passed,"",ft.action,
"Think: 2.65 (sec).",,2682,Passed,"",basic.comment,
"Click element(""@text='01'"")",224,138,Passed,"",ft.action,
"Think: 1.557 (sec).",,1582,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:1:AP1:AT1:_ATp:table1:0:kfp1_CostPartialKff1IteratorcostCenter::lovIconId'"")",,97,Passed,"",ft.action,
"Think: 2.627 (sec).",,2658,Passed,"",basic.comment,
"Click element(""@text='5001'"")",,149,Passed,"",ft.action,
"Think: 2.725 (sec).",,2763,Passed,"",basic.comment,
"Click element(""@text='Submit'"")",,372,Passed,"",ft.action,
"Think: 2.609 (sec).",,2643,Passed,"",basic.comment,
"Click button(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:1:AP1:AT1:commandButtonPropSum'"")",,125,Passed,"",ft.action,
"Think: 2.526 (sec).",,2557,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:1:pt1:DeptS1:0:AP2:applicationTable:_ATp:result:0:organizationNameLink'"")",,117,Passed,"",ft.action,
"Think: 5.37 (sec).",,5390,Passed,"",basic.comment,
"focus",,192,Passed,"",ft.action,
"focus",,126,Passed,"",ft.action,
"focus",,125,Passed,"",ft.action,
"focus",,512,Passed,"",ft.action,
"CapturePage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=itemNode_payroll_accounting_distribution&_afrLoop=7050508207723322&_afrWindowMode=0&_afrWindowId=i6ezyd0hm&_adf.ctrl-...",,458,Passed,"",web.capPage,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Finish Total (sec)",,7884,Passed,"",basic.finish,
"Click element(""@className='svg-icon05'"")",,745,Passed,"",ft.action,
"Think: 3.366 (sec).",,3392,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_UISlg1'"")",,155,Passed,"",ft.action,
"WaitForPage https://ejop-test.login.em2.oraclecloud.com/fusion_apps/pages/logoutConsent.jsp?logout_done_url=https%3A%2F%2Fejop-test.fa.em2.oraclecloud.com%3A443%2FfscmUI%2FadfAuthentication%3F_adf.authenticate%3Dtrue&logoutId=C57D76994B37108A6FBDAAC3E...",,3227,Passed,"",web.pageComplete,
"closeBrowser",,6,Passed,"",ft.action,
