588459,1,PO_CreateBlanketReleaseAndApproval_002,8/15/2019 11:45:50 AM,0,Passed,8/15/2019 11:35:58 AM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order",,2554,Passed,"",ft.action,
"Think: 0.891 (sec).",,920,Passed,"",basic.comment,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order",,1857,Passed,"",ft.action,
"Think: 7.863 (sec).",,7892,Passed,"",basic.comment,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order|Purchase Order Summary",,21724,Passed,"",ft.action,
"Forms Screen shot",165,20370,Passed,"",ft.screenshot,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",,43,Passed,"",ft.action,
"Think: 2.837 (sec).",,2858,Passed,"",basic.comment,
"SetText textField(""@name='FIND_PO_NUM_0'"") 741700202",,727,Passed,"",ft.action,
"SetText textField(""@name='FIND_RELEASE_NUM_0'"") 67",,851,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",169,5961,Passed,"",ft.action,
"Forms Screen shot",171,413,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10022,Passed,"",basic.comment,
"SelectMenuItem window(""@name='HEADERS_FOLDER'"") Inquire|View Action History",172,3120,Passed,"",ft.action,
"Forms Screen shot",174,391,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10023,Passed,"",basic.comment,
"Close window(""@name='PO_ACTION_HISTORY'"")",175,3505,Passed,"",ft.action,
"Forms Screen shot",177,316,Passed,"",ft.screenshot,
"Think: 5.572 (sec).",,5604,Passed,"",basic.comment,
"Close window(""@name='HEADERS_FOLDER'"")",178,1868,Passed,"",ft.action,
"Forms Screen shot",180,362,Passed,"",ft.screenshot,
"Think: 5.78 (sec).",,5812,Passed,"",basic.comment,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",181,106,Passed,"",ft.action,
"Think: 0.01 (sec).",,37,Passed,"",basic.comment,
"Close window(""@name='FIND'"")",182,1389,Passed,"",ft.action,
"Think: 0.102 (sec).",,127,Passed,"",basic.comment,
"Activate window(""@name='NAVIGATOR'"")",183,47,Passed,"",ft.action,
"Forms Screen shot",185,321,Passed,"",ft.screenshot,
"Think: 5.261 (sec).",,5287,Passed,"",basic.comment,
"Close window(""@name='NAVIGATOR'"")",186,879,Passed,"",ft.action,
"Forms Screen shot",188,369,Passed,"",ft.screenshot,
"Think: 3.136 (sec).",,3164,Passed,"",basic.comment,
"Click link(""@text='Logout'"")",190,700,Passed,"",ft.action,
"closeBrowser",194,17,Passed,"",ft.action,
"Call Function: PO_CreateBlanketReleaseAndApproval_User_LATKOVICG_002.run",,40728,Passed,"",basic.stepGroup,
"Navigate http://riyoramgbm02.maaden.com:8050/",30,32,Passed,"",ft.action,
"Think: 0.361 (sec).",,404,Passed,"",basic.comment,
"Navigate http://riyoramgbm02.maaden.com:8050/",31,11,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/",32,427,Passed,"",web.pageComplete,
"Click element(""@id='region5login'"")",35,3183,Passed,"",ft.action,
"Think: 1.911 (sec).",,1955,Passed,"",basic.comment,
"Click textBox(""@id='unamebean'"")",36,296,Passed,"",ft.action,
"Think: 0.906 (sec).",,927,Passed,"",basic.comment,
"SetText textBox(""@id='unamebean'"") LATKOVICG",37,48,Passed,"",ft.action,
"Think: 2.32 (sec).",,2343,Passed,"",basic.comment,
"DoubleClick textBox(""@id='pwdbean'"")",39,175,Passed,"",ft.action,
"Think: 1.222 (sec).",,1253,Passed,"",basic.comment,
"SetPassword textBox(""@id='pwdbean'"") ******",40,40,Passed,"",ft.action,
"Think: 1.333 (sec).",,1361,Passed,"",basic.comment,
"PressEnter textBox(""@id='pwdbean'"")",41,133,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE",42,4137,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 2.644 (sec).",,2669,Passed,"",basic.comment,
"Click link(""@text='Ma’aden Waad Al Shamal Phosphate Company - Blanket Release 741700202-58, for SAR 660.00 requires your approval. '"")",45,1166,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=FND_WFNTF_DETAILS&NtfId=7362276&addBreadCrumb=Y&retainAM=Y&_ti=2041486556&oapc=5&oas=HfMPSUBYz_RYZLpO-4Anhg..",46,7466,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 1.18 (sec).",,1206,Passed,"",basic.comment,
"Click button(""@value='Approve'"")",50,730,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?page=/oracle/apps/fnd/framework/navigate/webui/NewHomePG&homePage=Y&_ti=2041486556&retainAM=Y&addBreadCrumb=N&OAMC=G&WFEBizWorklist=Y&oapc=7&oas=PeU53fVUn4eMEvok5Oi72w..",51,5747,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 2.784 (sec).",,2813,Passed,"",basic.comment,
"closeBrowser",54,6,Passed,"",ft.action,
"Launch Browser: InternetExplorer 11.615.17763.0",,0,Passed,"",basic.step,
"Launch Browser: InternetExplorer 11.615.17763.0",,8802,Passed,"",basic.step,
"Think: 0.18 (sec).",,223,Passed,"",basic.comment,
"Navigate http://riyoramgbm02.maaden.com:8050/",841,25,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/",842,1744,Passed,"",web.pageComplete,
"Think: 8.66 (sec).",,8698,Passed,"",basic.comment,
"Click textBox(""@id='unamebean'"")",845,830,Passed,"",ft.action,
"Think: 0.748 (sec).",,784,Passed,"",basic.comment,
"SetText textBox(""@id='unamebean'"") PEETHAMBARANS",846,58,Passed,"",ft.action,
"Think: 0.969 (sec).",,999,Passed,"",basic.comment,
"SetPassword textBox(""@id='pwdbean'"") ******",847,53,Passed,"",ft.action,
"Think: 0.064 (sec).",,119,Passed,"",basic.comment,
"Click textBox(""@id='pwdbean'"")",848,367,Passed,"",ft.action,
"Think: 1.038 (sec).",,1066,Passed,"",basic.comment,
"DoubleClick textBox(""@id='pwdbean'"")",849,217,Passed,"",ft.action,
"Think: 0.648 (sec).",,685,Passed,"",basic.comment,
"SetPassword textBox(""@id='pwdbean'"") ******",850,43,Passed,"",ft.action,
"Think: 1.172 (sec).",,1195,Passed,"",basic.comment,
"Click button(""@id='SubmitButton'"")",851,706,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE",852,5170,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
