299279,1,PO_ReturnToSupplier_WithPO_LineNumber_00114,4/05/2020 18:10:09 PM,0,Passed,4/05/2020 18:05:06 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Forms Screen shot",280,337,Passed,"",ft.screenshot,
"SetFocus textField(""@name='SHIPMENTS_FOLDER_QUANTITY_DUE_0'"")",,1129,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Quantity_Due after Return ->18",basic.comment,
"SetFocus textField(""@name='SHIPMENTS_FOLDER_QUANTITY_RECEIVED_0'"")",,1215,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Quantity_Receive after Return 62",basic.comment,
"Forms Screen shot",284,294,Passed,"",ft.screenshot,
"Forms Close",285,700,Passed,"",ft.action,
"Forms Screen shot",287,336,Passed,"",ft.screenshot,
"ClickButton choiceBox(""forms:choiceBox"") OK",,3426,Passed,"",ft.action,
"closeBrowser",289,22,Passed,"",ft.action,
"closeBrowser",236,46,Passed,"",ft.action,
"Finish Total (sec)",,59,Passed,"",basic.finish,
