424213,1,PO_CreateBlanketReleaseAndApproval_002,8/15/2019 11:08:31 AM,0,Failed,8/15/2019 11:01:24 AM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"FocusItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order",,1585,Passed,"",ft.action,
"Think: 0.891 (sec).",,910,Passed,"",basic.comment,
"Think: 0.005 (sec).",,43,Passed,"",basic.comment,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order",,1789,Passed,"",ft.action,
"Think: 7.863 (sec).",,7888,Passed,"",basic.comment,
"Think: 0.004 (sec).",,39,Passed,"",basic.comment,
"SelectItem treeList(""@name='NAVIGATOR_LIST_0'"") Purchase Order|Purchase Order Summary",,46979,Passed,"",ft.action,
"Forms Screen shot",165,20338,Passed,"",ft.screenshot,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",,74,Passed,"",ft.action,
"Think: 2.837 (sec).",,2866,Passed,"",basic.comment,
"SetText textField(""@name='FIND_PO_NUM_0'"") 741700202",,995,Passed,"",ft.action,
"SetText textField(""@name='FIND_RELEASE_NUM_0'"") 66",,852,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",169,5662,Passed,"",ft.action,
"Forms Screen shot",171,365,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10025,Passed,"",basic.comment,
"SelectMenuItem window(""@name='HEADERS_FOLDER'"") Inquire|View Action History",172,3166,Passed,"",ft.action,
"Forms Screen shot",174,386,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10024,Passed,"",basic.comment,
"Close window(""@name='PO_ACTION_HISTORY'"")",175,2061,Passed,"",ft.action,
"Forms Screen shot",177,344,Passed,"",ft.screenshot,
"Think: 5.572 (sec).",,5600,Passed,"",basic.comment,
"Close window(""@name='HEADERS_FOLDER'"")",178,2312,Passed,"",ft.action,
"Forms Screen shot",180,412,Passed,"",ft.screenshot,
"Think: 5.78 (sec).",,5811,Passed,"",basic.comment,
"SetFocus textField(""@name='FIND_OPERATING_UNIT_0'"")",181,120,Passed,"",ft.action,
"Think: 0.01 (sec).",,37,Passed,"",basic.comment,
"Close window(""@name='FIND'"")",182,1550,Passed,"",ft.action,
"Think: 0.102 (sec).",,141,Passed,"",basic.comment,
"Activate window(""@name='NAVIGATOR'"")",183,110,Passed,"",ft.action,
"Forms Screen shot",185,403,Passed,"",ft.screenshot,
"Think: 5.261 (sec).",,5302,Passed,"",basic.comment,
"Close window(""@name='NAVIGATOR'"")",186,2363,Passed,"",ft.action,
"Forms Screen shot",188,349,Passed,"",ft.screenshot,
"Think: 3.136 (sec).",,3161,Passed,"",basic.comment,
"Click link(""@text='Logout'"")",190,707,Passed,"",ft.action,
"closeBrowser",194,16,Passed,"",ft.action,
"Call Function: PO_CreateBlanketReleaseAndApproval_User_LATKOVICG_002.run",,45706,Passed,"",basic.stepGroup,
"Navigate http://riyoramgbm02.maaden.com:8050/",30,22,Passed,"",ft.action,
"Think: 0.361 (sec).",,406,Passed,"",basic.comment,
"Navigate http://riyoramgbm02.maaden.com:8050/",31,12,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/",32,453,Passed,"",web.pageComplete,
"Click element(""@id='region5login'"")",35,3195,Passed,"",ft.action,
"Think: 1.911 (sec).",,1945,Passed,"",basic.comment,
"Click textBox(""@id='unamebean'"")",36,327,Passed,"",ft.action,
"Think: 0.906 (sec).",,933,Passed,"",basic.comment,
"SetText textBox(""@id='unamebean'"") LATKOVICG",37,48,Passed,"",ft.action,
"Think: 2.32 (sec).",,2345,Passed,"",basic.comment,
"DoubleClick textBox(""@id='pwdbean'"")",39,197,Passed,"",ft.action,
"Think: 1.222 (sec).",,1252,Passed,"",basic.comment,
"SetPassword textBox(""@id='pwdbean'"") ******",40,47,Passed,"",ft.action,
"Think: 1.333 (sec).",,1358,Passed,"",basic.comment,
"PressEnter textBox(""@id='pwdbean'"")",41,123,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE",42,8595,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 2.644 (sec).",,2686,Passed,"",basic.comment,
"Click link(""@text='Ma’aden Waad Al Shamal Phosphate Company - Blanket Release 741700202-58, for SAR 660.00 requires your approval. '"")",45,906,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=FND_WFNTF_DETAILS&NtfId=7362273&addBreadCrumb=Y&retainAM=Y&_ti=1527702999&oapc=5&oas=rE5vlPxb9fqVRoyTXD7eRw..",46,6895,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 1.18 (sec).",,1202,Passed,"",basic.comment,
"Click button(""@value='Approve'"")",50,753,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?page=/oracle/apps/fnd/framework/navigate/webui/NewHomePG&homePage=Y&_ti=1527702999&retainAM=Y&addBreadCrumb=N&OAMC=G&WFEBizWorklist=Y&oapc=7&oas=MngH8NaIYc-aH8EBkm8FTQ..",51,7089,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 2.784 (sec).",,2811,Passed,"",basic.comment,
"closeBrowser",54,5,Passed,"",ft.action,
"Launch Browser: InternetExplorer 11.615.17763.0",,0,Passed,"",basic.step,
"Think: 0.18 (sec).",,230,Passed,"",basic.comment,
"Failed to playback",,20,Failed,"Failed to playback: No browser launched.",ft.action,
"Failed to playback: No browser launched.",,0,Failed,"Failed to playback: No browser launched.",basic.stepGroup,
"Finish Total (sec)",,134,Passed,"",basic.finish,
