96508,1,HCM_ManageDocumentRecords_Edit_Record_0079,10/01/2020 14:18:49 PM,0,Failed,10/01/2020 14:17:12 PM,basic.step,HCM Employee Self Service,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 1.319 (sec).",,1342,Passed,"",basic.comment,
"Click link(""@text='Document Records'"")",604,230,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FuseOverview?fnd=%252FWEB-INF%252Foracle%252Fapps%252Fhcm%252FhomePage%252FpublicUi%252FquickAction%252Fflow%252FHcmDataSecurityCheckFlow.xml%2523HcmDataSecurityCheckFlow%3BfndWarnChange...",605,6818,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 1.309 (sec).",,1327,Passed,"",basic.comment,
"DoubleClick element(""@text='Approval in progress.'"")",607,72,Passed,"",ft.action,
"Think: 0.049 (sec).",,66,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_FOr1:0:_FONSr2:0:MAnt2:0:r1:0:dorUpl:UPsp1:dorPce:dorfs1:hf04Sbv:dorLv:0:dorPse:j_id__ctru32pc5:dc_hm2:dc_2Lnk'"")",608,237,Passed,"",ft.action,
"Think: 10 (sec).",,10018,Passed,"",basic.comment,
"DoubleClick element(""@text='Updated Record'"")",609,40,Passed,"",ft.action,
"Think: 0.027 (sec).",,50,Passed,"",basic.comment,
"Click element(""@text='Updated Record'"")",610,167,Passed,"",ft.action,
"Think: 0.099 (sec).",,116,Passed,"",basic.comment,
"Click element(""@oats_inject_js='1'"")",611,184,Passed,"",ft.action,
"Think: 0.049 (sec).",,74,Passed,"",basic.comment,
"DoubleClick element(""@tabIndex='-1'"")",612,38,Passed,"",ft.action,
"Think: 0.018 (sec).",,38,Passed,"",basic.comment,
"Click element(""@tabIndex='-1'"")",613,171,Passed,"",ft.action,
"Think: 0.044 (sec).",,64,Passed,"",basic.comment,
"Click element(""@oats_inject_js='1'"")",614,176,Passed,"",ft.action,
"Finish Total (sec)",,36,Passed,"",basic.finish,
