357414,1,PO_ReceivingAndDeliver_010,4/30/2020 17:28:00 PM,0,Passed,4/30/2020 17:22:00 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"closeBrowser",325,13,Passed,"",ft.action,
"closeBrowser",326,14,Passed,"",ft.action,
"Launch Browser: InternetExplorer 11.778.18362.0",,7247,Passed,"",basic.step,
"Call Function: PO_ReceivingAndDeliver_Receiving_010.run",,202001,Passed,"",basic.stepGroup,
"Navigate http://riysoaclone.maaden.com:8010",292,63,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/",,1392,Passed,"",web.pageComplete,
"SetText textBox(""@id='unamebean'"") PEETHAMBARANS",,9213,Passed,"",ft.action,
"SetPassword textBox(""@id='pwdbean'"") ******",,418,Passed,"",ft.action,
"PressEnter textBox(""@id='pwdbean'"")",,55,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE",,6408,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click link(""@text='MWSPC PURCHASING BUYER I'"")",,103,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",,669,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click link(""@text='Receipts'"")",,2189,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",,592,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Click link(""@text='Receiving Transactions'"")",,596,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",,28401,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/forms/frmservlet?appletmode=nonforms&HTMLpageTitle=&HTMLpreApplet=&code=oracle/apps/fnd/formsClient/FormsLauncher.class&width=400&height=300&archive=/OA_JAVA/oracle/apps/fnd/jar/fndforms.jar,/OA_JAVA/oracl...",,0,Passed,"",web.frame,
"Click link(""@text='Receiving Transactions'"")",,153,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/forms/frmservlet?&lookAndFeel=ORACLE&colorScheme=SWAN&serverApp=OracleApplications&digitSubstitution=CONTEXT&lang=US&env=NLS_LANG='AMERICAN_AMERICA'+FORMS_USER_DATE_FORMAT='DD-MON-RRRR'+FORMS_USER_DATETIM...",323,16056,Passed,"",web.pageComplete,
"Activate window(""@name='NAVIGATOR'"")",,21175,Passed,"",ft.action,
"Forms Screen shot",329,458,Passed,"",ft.screenshot,
"Select listOfValues(""forms:listOfValues"") MWP|Waad S Phospate Inventory Organization",330,22420,Passed,"",ft.action,
"Forms Screen shot",332,335,Passed,"",ft.screenshot,
"ClickYes alertDialog(""forms:alertDialog"")",,15,Passed,"",ft.action,
"Forms Screen shot",389,328,Passed,"",ft.screenshot,
"Think: 0.3 (sec).",,333,Passed,"",basic.comment,
"Click link(""@text='Receiving Transactions'"")",,332,Passed,"",ft.action,
"SetText textField(""@name='FIND_RECEIPT_NUM_0'"") 751919115",,20979,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",334,2436,Passed,"",ft.action,
"Forms Screen shot",336,267,Passed,"",ft.screenshot,
"Check checkBox(""@name='RCV_TRANSACTION_LINE_CHKBOX_0'"") true",,418,Passed,"",ft.action,
"OpenDialog textField(""@name='RCV_TRANSACTION_SUBINVENTORY_DSP_0'"")",,3278,Passed,"",ft.action,
"Activate window(""@name='TRANSACTIONS'"")",,50,Passed,"",ft.action,
"Select listOfValues(""forms:listOfValues"") MWP COMP|MWP Completion Warehouse",,772,Passed,"",ft.action,
"Forms Screen shot",342,289,Passed,"",ft.screenshot,
"InvokeSoftKey textField(""@name='RCV_TRANSACTION_SUBINVENTORY_DSP_0'"")",,551,Passed,"",ft.action,
"SetText textField(""@name='RCV_TRANSACTION_LOCATOR_DSP_0'"") NEW.01.COM",,35,Passed,"",ft.action,
"ClickToolbarButton window(""@name='TRANSACTIONS'"") Save",345,938,Passed,"",ft.action,
"Close window(""@name='TRANSACTIONS'"")",,1057,Passed,"",ft.action,
"Click link(""@text='Receiving Transactions Summary'"")",,268,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE#",349,4696,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/forms/frmservlet?appletmode=nonforms&HTMLpageTitle=&HTMLpreApplet=&code=oracle/apps/fnd/formsClient/FormsLauncher.class&width=400&height=300&archive=/OA_JAVA/oracle/apps/fnd/jar/fndforms.jar,/OA_JAVA/oracl...",,0,Passed,"",web.frame,
"Forms Screen shot",354,304,Passed,"",ft.screenshot,
"SetText textField(""@name='FIND_RECEIPT_NUM_0'"") 751919115",,20627,Passed,"",ft.action,
"Click button(""@name='FIND_FIND_0'"")",,7607,Passed,"",ft.action,
"Forms Screen shot",358,310,Passed,"",ft.screenshot,
"Click button(""@name='HEADERS_FOLDER_TX_HISTORY_BUT_0'"")",,4043,Passed,"",ft.action,
"Forms Screen shot",361,268,Passed,"",ft.screenshot,
"SetFocus textField(""@name='LINES_FOLDER_DISPLAYED_TRANS_TYPE_0'"")",,434,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Receive-> Receive",basic.comment,
"SetFocus textField(""@name='LINES_FOLDER_DISPLAYED_DEST_TYPE_0'"")",,1210,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Receiving -> Receiving",basic.comment,
"SetFocus textField(""@name='LINES_FOLDER_DISPLAYED_DEST_TYPE_1'"")",,1120,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Inventory -->Inventory",basic.comment,
"Click textField(""@name='LINES_FOLDER_PLUS_MINUS_0'"") ",,2317,Passed,"",ft.action,
"SetFocus textField(""@name='LINES_FOLDER_DISPLAYED_TRANS_TYPE_0'"")",,568,Passed,"",ft.action,
"Click textField(""@name='LINES_FOLDER_PLUS_MINUS_0'"") ",,4004,Passed,"",ft.action,
"SetFocus textField(""@name='LINES_FOLDER_DISPLAYED_TRANS_TYPE_0'"")",,380,Passed,"",ft.action,
"Close window(""@name='LINES'"")",,1194,Passed,"",ft.action,
"Forms Screen shot",372,271,Passed,"",ft.screenshot,
"Close window(""@name='HEADERS'"")",,61,Passed,"",ft.action,
"Click link(""@text='Logout'"")",,189,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/RF.jsp?function_id=31160&resp_id=-1&resp_appl_id=-1&security_group_id=0&lang_code=US&params=EaXwe3MWrvyHl-xHBpPF.nlLm.fqEetiXb..Gw2b7E.-xmP6THITLTsxaECfZQ7B&oas=pOxh0s2LMgMpMxaU0Fbc9g..",,3879,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"closeBrowser",,6,Passed,"",ft.action,
"closeBrowser",,1030,Passed,"",ft.action,
"Finish Total (sec)",,63,Passed,"",basic.finish,
