86543,1,HCM_ManageContactInfo_Add_Phone_Number_0068,9/01/2020 19:18:28 PM,0,Passed,9/01/2020 19:17:02 PM,basic.step,HCM Employee Self Service,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SetText textBox(""@id='_FOpt1:_FOr1:0:_FOSrPER_HCMPEOPLETOP_FUSE_PER_INFO:0:MAnt2:2:rlspUpl:UPsp1:comnRgn:0:commPce:phonPce:phoneLv:0:phnePse:pNumInp::content'"") 4444444444",,75,Passed,"",ft.action,
"Think: 1.819 (sec).",,1836,Passed,"",basic.comment,
"Click element(""@text='Submit'"")",,217,Passed,"",ft.action,
"Think: 4.188 (sec).",,4216,Passed,"",basic.comment,
"DoubleClick element(""@text='We are submitting your changes for approval. '"")",,55,Passed,"",ft.action,
"Think: 1.714 (sec).",,1732,Passed,"",basic.comment,
"Click element(""@oats_inject_js='1'"")",,175,Passed,"",ft.action,
"Think: 1.03 (sec).",,1049,Passed,"",basic.comment,
"CapturePage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=PER_HCMPEOPLETOP_FUSE_PER_INFO&_afrLoop=7674350119224916&_afrWindowMode=0&_afrWindowId=wny3pyslq&_adf.ctrl-state=tpiv...",,1259,Passed,"",web.capPage,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Finish Total (sec)",,10305,Passed,"",basic.finish,
"Click element(""@id='_FOpt1:_UIScmil1u::icon'"")",,184,Passed,"",ft.action,
"Think: 3.667 (sec).",,3694,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_UISlg1'"")",,220,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=PER_HCMPEOPLETOP_FUSE_PER_INFO&_afrLoop=7674350119224916&_afrWindowMode=0&_afrWindowId=wny3pyslq&_adf.ctrl-state=tpiv...",,1877,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 0.679 (sec).",,728,Passed,"",basic.comment,
"Click button(""@id='Confirm'"")",,240,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?_adf.ctrl-state=tpivzfwxi_5&fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=PER_HCMPEOPLETOP_FUSE_PER_INFO",,2352,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 0.247 (sec).",,272,Passed,"",basic.comment,
"closeBrowser",,40,Passed,"",ft.action,
