267533,1,PO_ChangeBuyerInRequisition_002,10/23/2019 12:13:03 PM,0,Passed,10/23/2019 12:08:31 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"ClickButton choiceBox(""forms:choiceBox"") OK",133,2631,Passed,"",ft.action,
"Think: 10 (sec).",,10040,Passed,"",basic.comment,
"Click link(""@text='Requisition Summary'"")",134,457,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/forms/frmservlet?&lookAndFeel=ORACLE&colorScheme=SWAN&serverApp=OracleApplications&digitSubstitution=CONTEXT&lang=US&env=NLS_LANG='AMERICAN_AMERICA'+FORMS_USER_DATE_FORMAT='DD-MON-RRRR'+FORMS_USER_DATETI...",135,528,Passed,"",web.pageComplete,
"Forms Screen shot",139,99,Passed,"",ft.screenshot,
"SetFocus textField(""@name='FIND_REQ_OPERATING_UNIT_0'"")",140,10050,Passed,"",ft.action,
"Think: 2.736 (sec).",,2796,Passed,"",basic.comment,
"SetText textField(""@name='FIND_REQ_REQ_NUM_0'"") 11701229",141,477,Passed,"Data Used:11701229",ft.action,
"Click button(""@name='FIND_REQ_FIND_0'"")",142,3668,Passed,"",ft.action,
"Forms Screen shot",144,406,Passed,"",ft.screenshot,
"Think: 9.628 (sec).",,9654,Passed,"",basic.comment,
"Click button(""@name='REQ_HEADERS_FOLDER_CONTROL_VIEW_LINES_0'"")",145,2770,Passed,"",ft.action,
"Forms Screen shot",147,387,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10019,Passed,"",basic.comment,
"SelectMenuItem window(""@name='REQ_LINES_FOLDER'"") Folder|Show Field...",148,3110,Passed,"",ft.action,
"Think: 6.732 (sec).",,6757,Passed,"",basic.comment,
"Activate window(""@name='REQ_LINES_FOLDER'"")",149,181,Passed,"",ft.action,
"Think: 0.254 (sec).",,289,Passed,"",basic.comment,
"Select listOfValues(""forms:listOfValues"") Buyer                                                                                                                                                                                                            ...",92,2650,Passed,"",ft.action,
"Forms Screen shot",152,390,Passed,"",ft.screenshot,
"Think: 10 (sec).",,10030,Passed,"",basic.comment,
"SetFocus textField(""@name='REQ_LINES_FOLDER_SUGGESTED_BUYER_0'"")",,382,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Hamad Rashid Al Hino",basic.comment,
"Forms Screen shot",155,410,Passed,"",ft.screenshot,
"Think: 4.489 (sec).",,4516,Passed,"",basic.comment,
"Think: 8.665 (sec).",,8691,Passed,"",basic.comment,
"closeBrowser",157,17,Passed,"",ft.action,
"Think: 0.063 (sec).",,99,Passed,"",basic.comment,
"closeBrowser",158,97,Passed,"",ft.action,
"Finish Total (sec)",,112,Passed,"",basic.finish,
