304134,1,HCM_ManageContactInfo_Edit_Email_0072,9/06/2020 16:01:57 PM,0,Failed,9/06/2020 15:56:53 PM,basic.step,HCM Employee Self Service,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,4125,Passed,"",basic.init,
"Launch Browser: Chrome 85.0.4183.83",,3724,Passed,"",basic.step,
"Iteration Total (sec)",,285146,Failed,"",basic.iteration,
"Maximize window(""@index='0'"")",,190,Passed,"",ft.action,
"Navigate https://ejop-test.login.em2.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DUwPZv10x5U%2B3mIubEg4moKZjBGxOwfdPv2LxXjj91AZXE2IKvjWlw4PZN7hFmdTG%2BIK3mLxNDVQcHOUeIHbxIV%2FGW62UEUF7w%2BcOks6YUPO%2Banxcs7awvdnZSbGln%2BV0cB37%2BKn6OoFs846LQbMIZr...",,47,Passed,"",ft.action,
"WaitForPage https://ejop-test.login.em2.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DUwPZv10x5U%2B3mIubEg4moKZjBGxOwfdPv2LxXjj91AZXE2IKvjWlw4PZN7hFmdTG%2BIK3mLxNDVQcHOUeIHbxIV%2FGW62UEUF7w%2BcOks6YUPO%2Banxcs7awvdnZSbGln%2BV0cB37%2BKn6OoFs846LQbM...",,5537,Passed,"",web.pageComplete,
"SetText textBox(""@id='userid'"") Sujit.swain",,81,Passed,"",ft.action,
"PressTab textBox(""@id='userid'"")",,245,Passed,"",ft.action,
"SetPassword textBox(""@id='password'"") ******",,54,Passed,"",ft.action,
"Click button(""@id='btnActive'"")",,185,Passed,"",ft.action,
"WaitForPage https://ejop-test.login.em2.oraclecloud.com/oam/server/obrareq.cgi?encquery%3DUwPZv10x5U%2B3mIubEg4moKZjBGxOwfdPv2LxXjj91AZXE2IKvjWlw4PZN7hFmdTG%2BIK3mLxNDVQcHOUeIHbxIV%2FGW62UEUF7w%2BcOks6YUPO%2Banxcs7awvdnZSbGln%2BV0cB37%2BKn6OoFs846LQbM...",,1469,Passed,"",web.pageComplete,
"Think: 2.387 (sec).",,2438,Passed,"",basic.comment,
"focus",,3216,Passed,"",ft.action,
"Think: 0.3 (sec).",,335,Passed,"",basic.comment,
"Click link(""@id='PER_HCMPEOPLETOP_FUSE_PER_INFO_4'"")",,201,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/fscmUI/faces/FuseWelcome?_afrLoop=230467766831331&_afrWindowMode=0&_afrWindowId=null&_adf.ctrl-state=egodps7gt_1&_afrFS=16&_afrMT=screen&_afrMFW=1536&_afrMFH=710&_afrMFDW=1536&_afrMFDH=864&_afrMFC=8...",,2415,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/fscmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 10 (sec).",,10025,Passed,"",basic.comment,
"DoubleClick element(""@text='Family and Emergency Contacts'"")",,31142,Passed,"",ft.action,
"DoubleClick element(""@text='Family and Emergency Contacts'"")",,97,Passed,"",ft.action,
"Think: 8.147 (sec).",,8185,Passed,"",basic.comment,
"Think: 1.946 (sec).",,1976,Passed,"",basic.comment,
"Click element(""@oats_inject_js='1'"")",,173,Passed,"",ft.action,
"Think: 2.446 (sec).",,2467,Passed,"",basic.comment,
"Find Object",,60317,Failed,"Find Object timeout. Detail information:{{obj.HCM_ManageContactInfo_Edit_Email_0072.Communication}} = /web:window[@index='0' or @title='Family and Emergency Contacts - Personal Information - Oracle Applications']/web:document[@index='0' or @name='k3mx9c9f4']/web:h2[@text='Communication' or @index='5'].",ft.action,
"Finish Total (sec)",,14514,Passed,"",basic.finish,
"Click element(""@id='_FOpt1:_UIScmil1u::icon'"")",,193,Passed,"",ft.action,
"Think: 3.667 (sec).",,3681,Passed,"",basic.comment,
"Click link(""@id='_FOpt1:_UISlg1'"")",,198,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=PER_HCMPEOPLETOP_FUSE_PER_INFO&_afrLoop=230528404360631&_afrWindowMode=0&_afrWindowId=dslpwgf9w&_adf.ctrl-state=i395l...",,1944,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 5.679 (sec).",,5699,Passed,"",basic.comment,
"Click button(""@id='Confirm'"")",,198,Passed,"",ft.action,
"WaitForPage https://ejop-test.fa.em2.oraclecloud.com/hcmUI/faces/FndOverview?_adf.ctrl-state=i395l9stf_5&fnd=%3B%3B%3B%3Bfalse%3B256%3B%3B%3B&fndGlobalItemNodeId=PER_HCMPEOPLETOP_FUSE_PER_INFO",,1764,Passed,"",web.pageComplete,
"Frame (URL=https://ejop-test.fa.em2.oraclecloud.com/hcmUI/afr/blank.html)",,0,Passed,"",web.frame,
"Think: 0.247 (sec).",,271,Passed,"",basic.comment,
"closeBrowser",,30,Passed,"",ft.action,
