418368,1,PO_CreateRequisitionAndApproval_001,9/26/2019 16:32:41 PM,0,Passed,9/26/2019 16:25:39 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SelectMenuItem window(""@name='REQ_HEADERS_FOLDER'"") Tools|View Action History",,3068,Passed,"",ft.action,
"Close window(""@name='PO_ACTION_HISTORY'"")",81,996,Passed,"",ft.action,
"Forms Screen shot",83,353,Passed,"",ft.screenshot,
"Think: 5.161 (sec).",,5187,Passed,"",basic.comment,
"Close window(""@name='REQ_HEADERS_FOLDER'"")",84,882,Passed,"",ft.action,
"Forms Screen shot",86,326,Passed,"",ft.screenshot,
"Think: 5.684 (sec).",,5711,Passed,"",basic.comment,
"SetFocus textField(""@name='FIND_REQ_OPERATING_UNIT_0'"")",87,67,Passed,"",ft.action,
"Close window(""@name='FIND_REQ'"")",88,1237,Passed,"",ft.action,
"Forms Screen shot",90,377,Passed,"",ft.screenshot,
"Think: 3.623 (sec).",,3657,Passed,"",basic.comment,
"Forms Close",91,521,Passed,"",ft.action,
"Forms Screen shot",93,284,Passed,"",ft.screenshot,
"Think: 2.526 (sec).",,2548,Passed,"",basic.comment,
"ClickButton choiceBox(""forms:choiceBox"") OK",94,1822,Passed,"",ft.action,
"Think: 10 (sec).",,10047,Passed,"",basic.comment,
"Click link(""@text='Logout'"")",95,118,Passed,"",ft.action,
"WaitForPage http://riyoramgbm02.maaden.com:8050/OA_HTML/RF.jsp?function_id=31160&resp_id=-1&resp_appl_id=-1&security_group_id=0&lang_code=US&params=buVoCN5pvZdIemFiC2fpd4dvbu.y0jzfkLZ17l4u40QosAU5lhw.LL9mkdAdEoWB&oas=SHql74zrlsHuRh8Jm-J75g..",96,4120,Passed,"",web.pageComplete,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riyoramgbm02.maaden.com:8050/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"Think: 1.46 (sec).",,1490,Passed,"",basic.comment,
"closeBrowser",99,8,Passed,"",ft.action,
"Call Function: PO_CreateRequisitionAndApproval_User_LAOE_001.run",,52055,Passed,"",basic.stepGroup,
"Navigate http://riyoramgbm02.maaden.com:8050/OA_HTML/OA.jsp?OAFunc=OAHOMEPAGE",70,17,Passed,"",ft.action,
