303852,1,Inv_Availbility_Quantity_For_Miscellaneous_Issue_00141,5/16/2020 18:15:10 PM,0,Passed,5/16/2020 18:09:59 PM,basic.step,Scripts,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"SelectNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand",,2798,Passed,"",ft.action,
"ActivateNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand",,8248,Passed,"",ft.action,
"ExpandeNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand",,1097,Passed,"",ft.action,
"Think: 8.937 (sec).",,8972,Passed,"",basic.comment,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,2553,Passed,"",ft.action,
"SelectNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB",,3825,Passed,"",ft.action,
"FocusRow spreadTable(""@name='RESULTS_GRID_0'"") 1",,5396,Passed,"",ft.action,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,299,Passed,"",ft.action,
"SelectNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB",,3358,Passed,"",ft.action,
"ActivateNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB",,9815,Passed,"",ft.action,
"ExpandeNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB",,1128,Passed,"",ft.action,
"Think: 4.283 (sec).",,4319,Passed,"",basic.comment,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,2459,Passed,"",ft.action,
"SelectNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB|M.SJ.B125",,7434,Passed,"",ft.action,
"FocusRow spreadTable(""@name='RESULTS_GRID_0'"") 1",,5695,Passed,"",ft.action,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,231,Passed,"",ft.action,
"ExpandeNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB|M.SJ.B125",,1427,Passed,"",ft.action,
"Think: 4.167 (sec).",,4205,Passed,"",basic.comment,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,1780,Passed,"",ft.action,
"SelectNode tree(""@name='APPTREE_NAV_TREE_NAVIGATOR_0'"") Organizations|MRK|On-hand|STD-M-JUB|M.SJ.B125|MS0031",,3804,Passed,"",ft.action,
"FocusRow spreadTable(""@name='RESULTS_GRID_0'"") 1",,6800,Passed,"",ft.action,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,260,Passed,"",ft.action,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,82,Passed,"",ft.action,
"SelectRows spreadTable(""@name='RESULTS_GRID_0'"") 1, 1",,90,Passed,"",ft.action,
"DoubleClick spreadTable(""@name='RESULTS_GRID_0'"") 1, 4",,915,Passed,"",ft.action,
"FocusCell spreadTable(""@name='RESULTS_GRID_0'"") 1, 4",,224,Passed,"",ft.action,
"Info",,2,Passed,"Comments: Item ->  MS0031",basic.comment,
"DoubleClick spreadTable(""@name='RESULTS_GRID_0'"") 1, 2",,865,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Sub Inventory ->  STD-M-JUB",basic.comment,
"DoubleClick spreadTable(""@name='RESULTS_GRID_0'"") 1, 3",,936,Passed,"",ft.action,
"Info",,1,Passed,"Comments: Locator ->  M.SJ.B125",basic.comment,
"DoubleClick spreadTable(""@name='RESULTS_GRID_0'"") 1, 8",,971,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Availablity Quantity ->  1.028",basic.comment,
"setPosition(1)",,14,Passed,"",basic.stepGroup,
"setPosition(3)",,7,Passed,"",basic.stepGroup,
"setPosition(5)",,8,Passed,"",basic.stepGroup,
"DoubleClick spreadTable(""@name='RESULTS_GRID_0'"") 1, 20",,1474,Passed,"",ft.action,
"Info",,0,Passed,"Comments: Lot ->  K20S1897A-006",basic.comment,
"Close window(""@name='APPTREE'"")",,2862,Passed,"",ft.action,
"Click link(""@text='Logout'"")",,880,Passed,"",ft.action,
"WaitForPage http://riysoaclone.maaden.com:8010/OA_HTML/RF.jsp?function_id=31160&resp_id=-1&resp_appl_id=-1&security_group_id=0&lang_code=US&params=EaXwe3MWrvyHl-xHBpPF.nlLm.fqEetiXb..Gw2b7E.-xmP6THITLTsxaECfZQ7B&oas=JelYSoMtyx43byAel6VQVg..",,4588,Passed,"",web.pageComplete,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/cabo/images/swan/t.htm)",,0,Passed,"",web.frame,
"Frame (URL=http://riysoaclone.maaden.com:8010/OA_HTML/blank.html)",,0,Passed,"",web.frame,
"closeBrowser",,43,Passed,"",ft.action,
"Forms Close",250,742,Passed,"",ft.action,
"closeBrowser",,9,Passed,"",ft.action,
"Finish Total (sec)",,115,Passed,"",basic.finish,
