2456,1,HCM_LeaveBalanceReport_0184,2/28/2021 17:12:06 PM,0,Failed,2/28/2021 17:12:03 PM,basic.step,HCM Employee Relations,,,,
"Page",Record ID,Playback Time (sec),Result,"Summary",Type,
"Initialize Total (sec)",,1206,Passed,"",basic.init,
"Launch Browser: Chrome 88.0.4324.190",,624,Passed,"",basic.step,
"Iteration Total (sec)",,897,Failed,"",basic.iteration,
"Failed to playback",,11,Failed,"Failed to playback: No browser launched.",ft.action,
"Finish Total (sec)",,37,Failed,"",basic.finish,
"Failed to playback",,54,Failed,"Failed to playback: No browser launched.",ft.action,
